7,8.5,14.5,1.0,1.0,7,1.5,6,-6.0,0,0.335410196624968,0.335410196624968,0.335410196624968
8,9.5,15.5,2.0,2.0,8,1.5,6,-6.0,0,0.3,0.3,0.3
9,10.5,16.5,3.0,3.0,9,1.5,6,-6.0,0,0.298956518577535,0.298956518577535,0.298956518577535
10,11.5,17.5,4.0,4.0,10,1.5,6,-6.0,0,0.310241841149771,0.310241841149771,0.310241841149771
11,12.5,18.5,5.0,5.0,11,1.5,6,-6.0,0,0.324037034920393,0.324037034920393,0.324037034920393
5,8.0,14.0,-1.0,-1.0,5,3.0,6,-6.0,0,0.248746859276655,0.248746859276655,0.248746859276655
6,9.0,15.0,0.0,0.0,6,3.0,6,-6.0,0,0.298956518577535,0.298956518577535,0.298956518577535
7,10.0,16.0,1.0,1.0,7,3.0,6,-6.0,0,0.335410196624968,0.335410196624968,0.335410196624968
8,11.0,17.0,2.0,2.0,8,3.0,6,-6.0,0,0.335410196624968,0.335410196624968,0.335410196624968
9,12.0,18.0,3.0,3.0,9,3.0,6,-6.0,0,0.31224989991992,0.31224989991992,0.31224989991992
10,13.0,19.0,4.0,4.0,10,3.0,6,-6.0,0,0.324037034920393,0.324037034920393,0.324037034920393
11,14.0,20.0,5.0,5.0,11,3.0,6,-6.0,0,0.337268439080801,0.337268439080801,0.337268439080801
5,9.5,15.5,-1.0,-1.0,5,4.5,6,-6.0,0,0.31224989991992,0.31224989991992,0.31224989991992
6,10.5,16.5,0.0,0.0,6,4.5,6,-6.0,0,0.310241841149771,0.310241841149771,0.310241841149771
7,11.5,17.5,1.0,1.0,7,4.5,6,-6.0,0,0.362284418654736,0.362284418654736,0.362284418654736
8,12.5,18.5,2.0,2.0,8,4.5,6,-6.0,0,0.361420807370024,0.361420807370024,0.361420807370024
9,13.5,19.5,3.0,3.0,9,4.5,6,-6.0,0,0.285043856274785,0.285043856274785,0.285043856274785
10,14.5,20.5,4.0,4.0,10,4.5,6,-6.0,0,0.374165738677394,0.374165738677394,0.374165738677394
11,15.5,21.5,5.0,5.0,11,4.5,6,-6.0,0,0.337268439080801,0.337268439080801,0.337268439080801
5,11.0,17.0,-1.0,-1.0,5,6.0,6,-6.0,0,0.285043856274785,0.285043856274785,0.285043856274785
